IDENTIFICADOR_UNICO_CABO|LOCAL_TRACADO_INICIAL|UUID_LOCAL_TRACADO_INICIAL|TIPO_LOCAL_TRACADO_INICIAL|LATITUDE_INICIAL|LONGITUDE_INICIAL|TIPO_TRACADO|SUBTIPO_TRACADO|COMPRIMENTO_GEOM_M_TRACADO|COMPRIMENTO_M_TRACADO|LOCAL_TRACADO_FINAL|UUID_LOCAL_TRACADO_FINAL|TIPO_LOCAL_TRACADO_FINAL|LATITUDE_FINAL|LONGITUDE_FINAL|UUID_EQUIPAMENTO_INICIAL|NOME_EQUIPAMENTO_INICIAL|UID_PI_EQUP_INICIAL|TIPO_PI_EQUP_INICIAL|NAME_PI_EQUP_INICIAL|LATITUDE_EQUP_INICIAL|LONGITUDE_EQUP_INICIAL|UUID_DO_EQUIPAMENTO_FINAL|NOME_EQUIPAMENTO_FINAL|UID_PI_EQUP_FINAL|TIPO_PI_EQUP_FINAL|NAME_PI_EQUP_FINAL|LATITUDE_EQUP_FINAL|LONGITUDE_EQUP_FINAL|UUID_TRACADO|TRACADO_ETIQUETA|UF|MUNICIPIO|ARMARIO|TIPO_REDE
CBL0000000022420983|PT1092|LOC0000000001796898|Poste|-29.752198800|-57.091422900|Underground|Dutos|29.250000000|29.250000000|1423_97501555|LOC0000000002204031|MDU|-29.752137100|-57.091175600|EQP0000000002630925|RSUGNHUB-47|LOC0000000001796900|Poste|PT1093|-29.751383500|-57.091435300|EQP0000000022420585|I01GPF1364|LOC0000000002204031|MDU|1423_97501555|-29.752137100|-57.091175600|ROT0000000022420480|PT1092 >> 1423_97501555|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000022417219|PT1096|LOC0000000001796906|Poste|-29.751204500|-57.090797100|Underground|Dutos|39.010000000|39.010000000|2308_97501564|LOC0000000002204233|MDU|-29.751413900|-57.090621300|EQP0000000002630925|RSUGNHUB-47|LOC0000000001796900|Poste|PT1093|-29.751383500|-57.091435300|EQP0000000022416964|I01GPF1363|LOC0000000002204233|MDU|2308_97501564|-29.751413900|-57.090621300|ROT0000000022416718|PT1096 >> 2308_97501564|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017433003|PT1622|LOC0000000001797958|Poste|-29.759228900|-57.072016200|Underground|Dutos|89.900000000|89.900000000|2161(11)_97502472|LOC0000000002229679|MDU|-29.759391100|-57.071105500|EQP0000000002389732|RSUGNHUB-26|LOC0000000001797958|Poste|PT1622|-29.759228900|-57.072016200|EQP0000000017432974|I01GP840|LOC0000000002229679|MDU|2161(11)_97502472|-29.759391100|-57.071105500|ROT0000000017433001|PT1622 >> 2161(11)_97502472|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000019473295|PT1206|LOC0000000001797126|Poste|-29.755064700|-57.084768800|Underground|Dutos|19.360000000|19.360000000|1745_97501633|LOC0000000002197222|MDU|-29.754932100|-57.084638600|EQP0000000002098782|I01G01722|LOC0000000001797126|Poste|PT1206|-29.755064700|-57.084768800|EQP0000000019469954|I01GPF1721|LOC0000000002197222|MDU|1745_97501633|-29.754932100|-57.084638600|ROT0000000019470600|PT1206 >> 1745_97501633|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014662679|PT2251|LOC0000000001799217|Poste|-29.762461200|-57.086165000|Underground|Dutos|7.190000000|7.190000000|2739_97503293|LOC0000000002183085|MDU|-29.762401200|-57.086136800|EQP0000000002400731|RSUGNHUB-89|LOC0000000001799263|Poste|PT2274|-29.762401100|-57.086291400|EQP0000000014661738|I01GP2151|LOC0000000002183085|MDU|2739_97503293|-29.762401200|-57.086136800|ROT0000000014662447|PT2251 >> 2739_97503293|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017281765|PT2919|LOC0000000001800553|Poste|-29.759854500|-57.091386700|Underground|Dutos|18.520000000|18.520000000|2216_97501768|LOC0000000002170834|MDU|-29.759964500|-57.091530800|EQP0000000002408846|RSUGNHUB-79|LOC0000000001800563|Poste|PT2924|-29.759856000|-57.091734700|EQP0000000017281718|I01GP2007|LOC0000000002170834|MDU|2216_97501768|-29.759964500|-57.091530800|ROT0000000017281747|PT2919 >> 2216_97501768|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014430678|PT3534|LOC0000000001801784|Poste|-29.771078300|-57.087776600|Underground|Dutos|7.230000000|7.230000000|3549_97502832|LOC0000000002225389|MDU|-29.771071000|-57.087702300|EQP0000000002341535|RSUGNHUB-12|LOC0000000001801780|Poste|PT3532|-29.770773400|-57.087780000|EQP0000000014430267|I01GP427|LOC0000000002225389|MDU|3549_97502832|-29.771071000|-57.087702300|ROT0000000014430159|PT3534 >> 3549_97502832|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014666460|PT99|LOC0000000001794915|Poste|-29.762543400|-57.082431700|Underground|Dutos|22.680000000|22.680000000|3107_97502760|LOC0000000002242964|MDU|-29.762650300|-57.082231800|EQP0000000002396276|RSUGNHUB-95|LOC0000000001794925|Poste|PT104|-29.762549000|-57.082938800|EQP0000000014666272|I01GP2274|LOC0000000002242964|MDU|3107_97502760|-29.762650300|-57.082231800|ROT0000000014666320|PT99 >> 3107_97502760|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017422585|PT1784|LOC0000000001798282|Poste|-29.759693500|-57.074947700|Underground|Dutos|24.780000000|24.780000000|3823_97502377|LOC0000000002233436|MDU|-29.759504400|-57.074811000|EQP0000000002388161|RSUGNHUB-28|LOC0000000002254767|Poste|PT4234|-29.759929900|-57.075056900|EQP0000000017421949|I01GPF858|LOC0000000002233436|MDU|3823_97502377|-29.759504400|-57.074811000|ROT0000000017422017|PT1784 >> 3823_97502377|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000002739685|R3E-02|LOC0000000002730177|Caixa Subterrânea|-29.765287400|-57.084630700|Underground|Dutos|12.510000000|12.510000000|PT135|LOC0000000001794987|Poste|-29.765214500|-57.084532000|EQP0000000002734556|RSUGNFIST-38|LOC0000000002730177|CS|R3E-02|-29.765287400|-57.084630700|EQP0000000002365029|RSUGNFOSC-35|LOC0000000001796790|Poste|PT1038|-29.765167900|-57.079695700|ROT0000000002730939|R3E-02 >> PT135|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017291360|PT2278|LOC0000000001799271|Poste|-29.759801700|-57.087827700|Underground|Dutos|9.610000000|9.610000000|2582_97501702|LOC0000000002202144|MDU|-29.759887800|-57.087816200|EQP0000000002408774|RSUGNHUB-80|LOC0000000001799301|Poste|PT2293|-29.759823400|-57.089428000|EQP0000000017290656|I01GPF2019|LOC0000000002202144|MDU|2582_97501702|-29.759887800|-57.087816200|ROT0000000017290812|PT2278 >> 2582_97501702|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000022390532|PT1753|LOC0000000001798220|Poste|-29.753964200|-57.089611600|Underground|Dutos|19.500000000|19.500000000|2419_97501553|LOC0000000002188623|MDU|-29.753968500|-57.089410100|EQP0000000002597213|RSUGNHUB-57|LOC0000000001798218|Poste|PT1752|-29.754278500|-57.089604800|EQP0000000022390142|I01GPF1534|LOC0000000002188623|MDU|2419_97501553|-29.753968500|-57.089410100|ROT0000000022389807|PT1753 >> 2419_97501553|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014673741|PT229|LOC0000000001795175|Poste|-29.763946500|-57.084141400|Underground|Dutos|24.500000000|24.500000000|2925_97502751|LOC0000000002244706|MDU|-29.763732200|-57.084079300|EQP0000000002396005|RSUGNHUB-97|LOC0000000001795173|Poste|PT228|-29.763947500|-57.084532000|EQP0000000014672580|I01GP2297|LOC0000000002244706|MDU|2925_97502751|-29.763732200|-57.084079300|ROT0000000014672653|PT229 >> 2925_97502751|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000022419266|PT1267|LOC0000000001797248|Poste|-29.750835700|-57.091435100|Underground|Dutos|18.620000000|18.620000000|1264_97501868|LOC0000000002166027|MDU|-29.750741800|-57.091534200|EQP0000000002630925|RSUGNHUB-47|LOC0000000001796900|Poste|PT1093|-29.751383500|-57.091435300|EQP0000000022418981|I01GPF1361|LOC0000000002166027|MDU|1264_97501868|-29.750741800|-57.091534200|ROT0000000022418873|PT1267 >> 1264_97501868|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000007772435|RSUGN_G1I01|LOC0000000005172533|Central|-29.765028900|-57.084402700|Underground|Dutos|22.320000000|22.320000000|R3E-01|LOC0000000002730182|Caixa Subterrânea|-29.765032400|-57.084633400|EQP0000000007768293|OPT1|LOC0000000005172533|POP|RSUGN_G1I01|-29.765028900|-57.084402700|EQP0000000002734608|RSUGNFIST-99|LOC0000000002730182|CS|R3E-01|-29.765032400|-57.084633400|ROT0000000007454862|RSUGN_G1I01 >> R3E-01|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000007772435|RSUGN_G1I01|LOC0000000005172533|Central|-29.765028900|-57.084402700|Underground|Dutos|22.320000000|22.320000000|R3E-01|LOC0000000002730182|Caixa Subterrânea|-29.765032400|-57.084633400|EQP0000000007768293|OPT1|LOC0000000005172533|POP|RSUGN_G1I01|-29.765028900|-57.084402700|EQP0000000002734608|RSUGNFIST-99|LOC0000000002730182|CS|R3E-01|-29.765032400|-57.084633400|ROT0000000007454862|RSUGN_G1I01 >> R3E-01|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017441796|PT169|LOC0000000001795055|Poste|-29.765229200|-57.085531600|Underground|Dutos|15.170000000|15.170000000|2797_97502780|LOC0000000002249719|MDU|-29.765134400|-57.085418500|EQP0000000002361764|RSUGNHUB-37|LOC0000000001795207|Poste|PT245|-29.765239100|-57.086156100|EQP0000000017441767|I01GP1140|LOC0000000002249719|MDU|2797_97502780|-29.765134400|-57.085418500|ROT0000000017441794|PT169 >> 2797_97502780|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000009748178|PT323|LOC0000000001795363|Poste|-29.755429700|-57.086770000|Underground|Dutos|15.830000000|15.830000000|2545_97501520|LOC0000000002185822|MDU|-29.755320200|-57.086664900|EQP0000000002568265|RSUGNHUB-63|LOC0000000001795321|Poste|PT302|-29.755422500|-57.086515300|EQP0000000009748018|I01GPF1676|LOC0000000002185822|MDU|2545_97501520|-29.755320200|-57.086664900|ROT0000000009748083|PT323 >> 2545_97501520|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000015770039|PT3339|LOC0000000001801394|Poste|-29.775132500|-57.089063700|Underground|Dutos|8.840000000|8.840000000|2434_97503014|LOC0000000002165024|MDU|-29.775212100|-57.089058300|EQP0000000002123886|RSUGNHUB-06|LOC0000000001801704|Poste|PT3494|-29.774952800|-57.087711100|EQP0000000015769322|I01GP305|LOC0000000002165024|MDU|2434_97503014|-29.775212100|-57.089058300|ROT0000000015769608|PT3339 >> 2434_97503014|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017575684|PT233|LOC0000000001795183|Poste|-29.765976400|-57.086229900|Underground|Dutos|18.700000000|18.700000000|2969_97502772|LOC0000000002249575|MDU|-29.766093800|-57.086091000|EQP0000000002341924|RSUGNHUB-16|LOC0000000001795191|Poste|PT237|-29.766759000|-57.086031600|EQP0000000017575203|I01GPF517|LOC0000000002249575|MDU|2969_97502772|-29.766093800|-57.086091000|ROT0000000017575289|PT233 >> 2969_97502772|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000015761539|PT3520|LOC0000000001801756|Poste|-29.773711600|-57.087641000|Underground|Dutos|20.490000000|20.490000000|2532_97502840|LOC0000000002221293|MDU|-29.773805300|-57.087458400|EQP0000000002124202|RSUGNHUB-07|LOC0000000001801746|Poste|PT3515|-29.773544700|-57.087741700|EQP0000000015761245|I01GP330|LOC0000000002221293|MDU|2532_97502840|-29.773805300|-57.087458400|ROT0000000015761294|PT3520 >> 2532_97502840|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038260140|PT1649|LOC0000000001798012|Poste|-29.755273200|-57.076729500|Underground|Dutos|18.310000000|18.310000000|1757_97502340|LOC0000000002215433|MDU|-29.755193200|-57.076626200|EQP0000000002807244|I01G0731|LOC0000000001798100|Poste|PT1693|-29.754612700|-57.076749300|EQP0000000038259972|I01GPF730|LOC0000000002215433|MDU|1757_97502340|-29.755193200|-57.076626200|ROT0000000038259942|PT1649 >> 1757_97502340|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017436832|PT16|LOC0000000001794749|Poste|-29.763151200|-57.083045200|Underground|Dutos|74.950000000|74.950000000|2676_97502756|LOC0000000002244391|MDU|-29.763169000|-57.083819900|EQP0000000002396229|RSUGNHUB-96|LOC0000000001794749|Poste|PT16|-29.763151200|-57.083045200|EQP0000000017436804|I01GP2287|LOC0000000002244391|MDU|2676_97502756|-29.763169000|-57.083819900|ROT0000000017436831|PT16 >> 2676_97502756|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000016109392|PT1527|LOC0000000001797768|Poste|-29.752526900|-57.086394200|Underground|Dutos|24.510000000|24.510000000|1445_97501591|LOC0000000002192756|MDU|-29.752338600|-57.086261400|EQP0000000002631304|RSUGNHUB-51|LOC0000000001797790|Poste|PT1538|-29.752522900|-57.086312500|EQP0000000016108951|I01GP1426|LOC0000000002192756|MDU|1445_97501591|-29.752338600|-57.086261400|ROT0000000016108978|PT1527 >> 1445_97501591|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014711557|PT16|LOC0000000001794749|Poste|-29.763151200|-57.083045200|Underground|Dutos|40.940000000|40.940000000|2678(4)_97502756|LOC0000000002244601|MDU|-29.763457200|-57.083282200|EQP0000000002396229|RSUGNHUB-96|LOC0000000001794749|Poste|PT16|-29.763151200|-57.083045200|EQP0000000014711437|I01GP2284|LOC0000000002244601|MDU|2678(4)_97502756|-29.763457200|-57.083282200|ROT0000000014711492|PT16 >> 2678(4)_97502756|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014665128|PT2251|LOC0000000001799217|Poste|-29.762461200|-57.086165000|Underground|Dutos|25.640000000|25.640000000|2744_97502774|LOC0000000002208940|MDU|-29.762645600|-57.086004900|EQP0000000002400731|RSUGNHUB-89|LOC0000000001799263|Poste|PT2274|-29.762401100|-57.086291400|EQP0000000014664894|I01GP2150|LOC0000000002208940|MDU|2744_97502774|-29.762645600|-57.086004900|ROT0000000014664223|PT2251 >> 2744_97502774|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017311356|PT1516|LOC0000000001797746|Poste|-29.752513600|-57.083668300|Underground|Dutos|23.320000000|23.320000000|2976_97501622|LOC0000000002197089|MDU|-29.752704800|-57.083720600|EQP0000000002631311|RSUGNHUB-50|LOC0000000001797782|Poste|PT1534|-29.752524900|-57.085316700|EQP0000000017311046|I01GP1418|LOC0000000002197089|MDU|2976_97501622|-29.752704800|-57.083720600|ROT0000000017311019|PT1516 >> 2976_97501622|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000035078766|PT587|LOC0000000001795891|Poste|-29.765106700|-57.072869600|Underground|Dutos|61.280000000|61.280000000|4001(2)_97502526;BL D|LOC0000000002250644|MDU|-29.764571000|-57.073026200|EQP0000000002373383|RSUGNHUB-29|LOC0000000001795893|Poste|PT588|-29.765120600|-57.073296500|EQP0000000034175763|I01GP900|LOC0000000002250644|MDU|4001(2)_97502526;BL D|-29.764571000|-57.073026200|ROT0000000017447864|PT587 >> 4001(2)_97502526;BL D|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000016371032|4403(4)_97502208|LOC0000000016357841|MDU|-29.754557400|-57.068941000|Underground|Dutos|13.800000000|13.800000000|4403_97502208|LOC0000000016356458|MDU|-29.754433400|-57.068953700|EQP0000000016368198|I01GP659|LOC0000000016357841|MDU|4403(4)_97502208|-29.754557400|-57.068941000|EQP0000000016368743|I01GP658|LOC0000000016356458|MDU|4403_97502208|-29.754433400|-57.068953700|ROT0000000016359991|4403(4)_97502208 >> 4403_97502208|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000028037554|PT2844|LOC0000000001800403|Poste|-29.758363500|-57.094242100|Underground|Dutos|13.150000000|13.150000000|1945_97501825|LOC0000000002179571|MDU|-29.758271600|-57.094283200|EQP0000000002502123|RSUGNHUB-74|LOC0000000001800355|Poste|PT2820|-29.758362600|-57.093672400|EQP0000000028037260|I01GPF1859|LOC0000000002179571|MDU|1945_97501825|-29.758271600|-57.094283200|ROT0000000028037159|PT2844 >> 1945_97501825|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000016369912|4403(02)_97502208|LOC0000000016357165|MDU|-29.754991700|-57.068950400|Underground|Dutos|14.760000000|14.760000000|4403(3)_97502208|LOC0000000016357699|MDU|-29.754858900|-57.068939600|EQP0000000016366119|I01GP662|LOC0000000016357165|MDU|4403(02)_97502208|-29.754991700|-57.068950400|EQP0000000016367324|I01GP661|LOC0000000016357699|MDU|4403(3)_97502208|-29.754858900|-57.068939600|ROT0000000016359831|4403(02)_97502208 >> 4403(3)_97502208|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017283629|PT2924|LOC0000000001800563|Poste|-29.759856000|-57.091734700|Underground|Dutos|12.010000000|12.010000000|204_97501768|LOC0000000002170460|MDU|-29.759938200|-57.091653800|EQP0000000002408846|RSUGNHUB-79|LOC0000000001800563|Poste|PT2924|-29.759856000|-57.091734700|EQP0000000017283459|I01GPF2008|LOC0000000002170460|MDU|204_97501768|-29.759938200|-57.091653800|ROT0000000017283534|PT2924 >> 204_97501768|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014711835|PT838|LOC0000000001796393|Poste|-29.766697300|-57.081071300|Underground|Dutos|14.680000000|14.680000000|3236_97502728|LOC0000000002254012|MDU|-29.766783300|-57.080955900|EQP0000000002816471|I01G0562|LOC0000000001796393|Poste|PT838|-29.766697300|-57.081071300|EQP0000000014711808|I01GP561|LOC0000000002254012|MDU|3236_97502728|-29.766783300|-57.080955900|ROT0000000014711807|PT838 >> 3236_97502728|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014757910|PT2769|LOC0000000001800253|Poste|-29.756384200|-57.091238500|Underground|Dutos|13.920000000|13.920000000|1897_97501840|LOC0000000002173985|MDU|-29.756388200|-57.091094700|EQP0000000002530238|RSUGNHUB-71|LOC0000000001800327|Poste|PT2806|-29.757046000|-57.091405000|EQP0000000014757276|I01GP1803|LOC0000000002173985|MDU|1897_97501840|-29.756388200|-57.091094700|ROT0000000014757601|PT2769 >> 1897_97501840|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038129006|PT4267|LOC0000000004771854|Poste|-29.758521600|-57.085685500|Underground|Dutos|60.340000000|60.340000000|2788(3)_97501710|LOC0000000002196691|MDU|-29.759013500|-57.085418400|EQP0000000002409589|RSUGNHUB-83|LOC0000000002409547|Poste|PT4242|-29.758532800|-57.086031200|EQP0000000038128741|I01GPF2054|LOC0000000002196691|MDU|2788(3)_97501710|-29.759013500|-57.085418400|ROT0000000038128546|PT4267 >> 2788(3)_97501710|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000016898957|3915_97502875;BL 1|LOC0000000002221812|MDU|-29.774604300|-57.087490700|Underground|Dutos|34.630000000|34.630000000|3915(2)_97502875;BL 2|LOC0000000002223563|MDU|-29.774607200|-57.087132600|EQP0000000016898437|I01GP308|LOC0000000002221812|MDU|3915_97502875;BL 1|-29.774604300|-57.087490700|EQP0000000016898605|I01GP309|LOC0000000002223563|MDU|3915(2)_97502875;BL 2|-29.774607200|-57.087132600|ROT0000000016897952|3915_97502875;BL 1 >> 3915(2)_97502875;BL 2|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000035083416|PT587|LOC0000000001795891|Poste|-29.765106700|-57.072869600|Underground|Dutos|18.760000000|18.760000000|4001(7)_97502526;BL G|LOC0000000002252254|MDU|-29.764962600|-57.072767900|EQP0000000002373383|RSUGNHUB-29|LOC0000000001795893|Poste|PT588|-29.765120600|-57.073296500|EQP0000000034217437|I01GP897|LOC0000000002252254|MDU|4001(7)_97502526;BL G|-29.764962600|-57.072767900|ROT0000000017447860|PT587 >> 4001(7)_97502526;BL G|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017710587|PT3511|LOC0000000001801738|Poste|-29.771525400|-57.087772500|Underground|Dutos|36.380000000|36.380000000|3575_97502824|LOC0000000002225361|MDU|-29.771271300|-57.087534400|EQP0000000002341535|RSUGNHUB-12|LOC0000000001801780|Poste|PT3532|-29.770773400|-57.087780000|EQP0000000017710556|I01GPF426|LOC0000000002225361|MDU|3575_97502824|-29.771271300|-57.087534400|ROT0000000017710583|PT3511 >> 3575_97502824|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038141166|PT481|LOC0000000001795679|Poste|-29.757000900|-57.086233800|Underground|Dutos|63.380000000|63.380000000|2767_97501504|LOC0000000002187668|MDU|-29.756760000|-57.085854800|EQP0000000002531012|RSUGNHUB-70|LOC0000000001795679|Poste|PT481|-29.757000900|-57.086233800|EQP0000000038140359|I01GPF1788|LOC0000000002187668|MDU|2767_97501504|-29.756760000|-57.085854800|ROT0000000038140208|PT481 >> 2767_97501504|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017320871|PT380|LOC0000000001795477|Poste|-29.753396600|-57.086384800|Underground|Dutos|23.210000000|23.210000000|1564_97501584|LOC0000000002195618|MDU|-29.753408300|-57.086624400|EQP0000000002631304|RSUGNHUB-51|LOC0000000001797790|Poste|PT1538|-29.752522900|-57.086312500|EQP0000000017320644|I01GPF1427|LOC0000000002195618|MDU|1564_97501584|-29.753408300|-57.086624400|ROT0000000017320552|PT380 >> 1564_97501584|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014711768|PT1907|LOC0000000001798528|Poste|-29.758191100|-57.080755600|Underground|Dutos|17.140000000|17.140000000|3241_97501653|LOC0000000002209241|MDU|-29.758082500|-57.080881800|EQP0000000002100492|I01G01902|LOC0000000001798572|Poste|PT1929|-29.758192500|-57.081079800|EQP0000000014711740|I01GP1901|LOC0000000002209241|MDU|3241_97501653|-29.758082500|-57.080881800|ROT0000000014711767|PT1907 >> 3241_97501653|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017266072|PT2925|LOC0000000001800565|Poste|-29.759856700|-57.092005600|Underground|Dutos|13.970000000|13.970000000|2160_97501768|LOC0000000002170014|MDU|-29.759946500|-57.092107000|EQP0000000002408846|RSUGNHUB-79|LOC0000000001800563|Poste|PT2924|-29.759856000|-57.091734700|EQP0000000017265412|I01GPF2004|LOC0000000002170014|MDU|2160_97501768|-29.759946500|-57.092107000|ROT0000000017265485|PT2925 >> 2160_97501768|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000015774136|PT48|LOC0000000001794813|Poste|-29.760112300|-57.079983200|Underground|Dutos|20.320000000|20.320000000|2322_97501668|LOC0000000002192760|MDU|-29.760078500|-57.080189700|EQP0000000002405989|RSUGNHUB-81|LOC0000000001794863|Poste|PT73|-29.759738600|-57.080414700|EQP0000000015774106|I01GP2035|LOC0000000002192760|MDU|2322_97501668|-29.760078500|-57.080189700|ROT0000000015774133|PT48 >> 2322_97501668|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000027692558|PT1193|LOC0000000001797100|Poste|-29.753972000|-57.080803200|Underground|Dutos|24.160000000|24.160000000|3248_97501630|LOC0000000002212483|MDU|-29.754186500|-57.080847500|EQP0000000002598405|RSUGNHUB-54|LOC0000000001797094|Poste|PT1190|-29.753980600|-57.081839200|EQP0000000027691509|I01GPF1473|LOC0000000002212483|MDU|3248_97501630|-29.754186500|-57.080847500|ROT0000000027691363|PT1193 >> 3248_97501630|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017312134|PT3001|LOC0000000001800718|Poste|-29.763503300|-57.089477400|Underground|Dutos|15.100000000|15.100000000|2693(2)_97502777|LOC0000000002205312|MDU|-29.763601900|-57.089369700|EQP0000000002400959|RSUGNHUB-87|LOC0000000001799221|Poste|PT2253|-29.762478600|-57.089389100|EQP0000000017311483|I01GPF2113|LOC0000000002205312|MDU|2693(2)_97502777|-29.763601900|-57.089369700|ROT0000000017311608|PT3001 >> 2693(2)_97502777|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000014703231|PT83|LOC0000000001794883|Poste|-29.759783900|-57.083648900|Underground|Dutos|38.080000000|38.080000000|2987(3)_97501676|LOC0000000002198321|MDU|-29.759457800|-57.083525000|EQP0000000002405763|RSUGNHUB-82|LOC0000000001794883|Poste|PT83|-29.759783900|-57.083648900|EQP0000000014703085|I01GP2046|LOC0000000002198321|MDU|2987(3)_97501676|-29.759457800|-57.083525000|ROT0000000014703134|PT83 >> 2987(3)_97501676|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000038139320|PT481|LOC0000000001795679|Poste|-29.757000900|-57.086233800|Underground|Dutos|43.200000000|43.200000000|2717_97501504|LOC0000000002187557|MDU|-29.756793200|-57.086019100|EQP0000000002531012|RSUGNHUB-70|LOC0000000001795679|Poste|PT481|-29.757000900|-57.086233800|EQP0000000038138881|I01GPF1790|LOC0000000002187557|MDU|2717_97501504|-29.756793200|-57.086019100|ROT0000000038137400|PT481 >> 2717_97501504|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017299624|PT2982|LOC0000000001800679|Poste|-29.760481100|-57.088066600|Underground|Dutos|15.000000000|15.000000000|2338_97501714|LOC0000000002195949|MDU|-29.760389400|-57.088180600|EQP0000000002102480|I01G02077|LOC0000000001799297|Poste|PT2291|-29.759813800|-57.088787600|EQP0000000017298810|I01GPF2076|LOC0000000002195949|MDU|2338_97501714|-29.760389400|-57.088180600|ROT0000000017298947|PT2982 >> 2338_97501714|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017434098|PT1622|LOC0000000001797958|Poste|-29.759228900|-57.072016200|Underground|Dutos|27.450000000|27.450000000|2161(3)_97502472|LOC0000000002229391|MDU|-29.759193800|-57.071735200|EQP0000000002389732|RSUGNHUB-26|LOC0000000001797958|Poste|PT1622|-29.759228900|-57.072016200|EQP0000000017434069|I01GP833|LOC0000000002229391|MDU|2161(3)_97502472|-29.759193800|-57.071735200|ROT0000000017434096|PT1622 >> 2161(3)_97502472|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
CBL0000000017440717|PT3892|LOC0000000001802500|Poste|-29.764870300|-57.092681500|Underground|Dutos|11.080000000|11.080000000|2829_97503290|LOC0000000002197190|MDU|-29.764832300|-57.092575500|EQP0000000002105497|I01G02170|LOC0000000001802494|Poste|PT3889|-29.764479000|-57.092686600|EQP0000000017440662|I01GPF2169|LOC0000000002197190|MDU|2829_97503290|-29.764832300|-57.092575500|ROT0000000017440689|PT3892 >> 2829_97503290|RS|URUGUAIANA|RSUGN_G1I01|BARRAMENTO
