IDENTIFICADOR_UNICO_CABO|LOCAL_TRACADO_INICIAL|UUID_LOCAL_TRACADO_INICIAL|TIPO_LOCAL_TRACADO_INICIAL|LATITUDE_INICIAL|LONGITUDE_INICIAL|TIPO_TRACADO|SUBTIPO_TRACADO|COMPRIMENTO_GEOM_M_TRACADO|COMPRIMENTO_M_TRACADO|LOCAL_TRACADO_FINAL|UUID_LOCAL_TRACADO_FINAL|TIPO_LOCAL_TRACADO_FINAL|LATITUDE_FINAL|LONGITUDE_FINAL|UUID_EQUIPAMENTO_INICIAL|NOME_EQUIPAMENTO_INICIAL|UID_PI_EQUP_INICIAL|TIPO_PI_EQUP_INICIAL|NAME_PI_EQUP_INICIAL|LATITUDE_EQUP_INICIAL|LONGITUDE_EQUP_INICIAL|UUID_DO_EQUIPAMENTO_FINAL|NOME_EQUIPAMENTO_FINAL|UID_PI_EQUP_FINAL|TIPO_PI_EQUP_FINAL|NAME_PI_EQUP_FINAL|LATITUDE_EQUP_FINAL|LONGITUDE_EQUP_FINAL|UUID_TRACADO|TRACADO_ETIQUETA|UF|MUNICIPIO|ARMARIO|TIPO_REDE
CBL0000000193373735|80388|LOC0000000011684975|Poste|-28.268062200|-48.690794700|Aerial|Autossustentável|31.330000000|31.330000000|80407|LOC0000000011685246|Poste|-28.267960700|-48.690543100|EQP0000000193372949|I01G01303|LOC0000000011685234|Poste|80395|-28.268447900|-48.689277800|EQP0000000193372995|I01G01302|LOC0000000011619681|Poste|80333|-28.268724700|-48.692948200|ROT0000000193373475|80388 >> 80407|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373735|80385|LOC0000000011623149|Poste|-28.267539100|-48.691467000|Aerial|Autossustentável|28.570000000|28.570000000|80386|LOC0000000011684973|Poste|-28.267709300|-48.691248300|EQP0000000193372949|I01G01303|LOC0000000011685234|Poste|80395|-28.268447900|-48.689277800|EQP0000000193372995|I01G01302|LOC0000000011619681|Poste|80333|-28.268724700|-48.692948200|ROT0000000193373472|80385 >> 80386|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373735|80408|LOC0000000011685247|Poste|-28.267840300|-48.690409900|Aerial|Autossustentável|44.930000000|44.930000000|80406|LOC0000000011685245|Poste|-28.267837200|-48.690059300|EQP0000000193372949|I01G01303|LOC0000000011685234|Poste|80395|-28.268447900|-48.689277800|EQP0000000193372995|I01G01302|LOC0000000011619681|Poste|80333|-28.268724700|-48.692948200|ROT0000000193373476|80408 >> 80406|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373735|80394|LOC0000000011685233|Poste|-28.268237600|-48.689554200|Aerial|Autossustentável|35.760000000|35.760000000|80395|LOC0000000011685234|Poste|-28.268447900|-48.689277800|EQP0000000193372949|I01G01303|LOC0000000011685234|Poste|80395|-28.268447900|-48.689277800|EQP0000000193372995|I01G01302|LOC0000000011619681|Poste|80333|-28.268724700|-48.692948200|ROT0000000193373553|80394 >> 80395|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373735|80406|LOC0000000011685245|Poste|-28.267837200|-48.690059300|Aerial|Autossustentável|31.380000000|31.380000000|80405|LOC0000000011685244|Poste|-28.268027300|-48.689822300|EQP0000000193372949|I01G01303|LOC0000000011685234|Poste|80395|-28.268447900|-48.689277800|EQP0000000193372995|I01G01302|LOC0000000011619681|Poste|80333|-28.268724700|-48.692948200|ROT0000000193373481|80406 >> 80405|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373735|80387|LOC0000000011684974|Poste|-28.267884800|-48.691022700|Aerial|Autossustentável|29.780000000|29.780000000|80388|LOC0000000011684975|Poste|-28.268062200|-48.690794700|EQP0000000193372949|I01G01303|LOC0000000011685234|Poste|80395|-28.268447900|-48.689277800|EQP0000000193372995|I01G01302|LOC0000000011619681|Poste|80333|-28.268724700|-48.692948200|ROT0000000193373474|80387 >> 80388|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373735|80405|LOC0000000011685244|Poste|-28.268027300|-48.689822300|Aerial|Autossustentável|35.140000000|35.140000000|80394|LOC0000000011685233|Poste|-28.268237600|-48.689554200|EQP0000000193372949|I01G01303|LOC0000000011685234|Poste|80395|-28.268447900|-48.689277800|EQP0000000193372995|I01G01302|LOC0000000011619681|Poste|80333|-28.268724700|-48.692948200|ROT0000000193373541|80405 >> 80394|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373735|80386|LOC0000000011684973|Poste|-28.267709300|-48.691248300|Aerial|Autossustentável|29.470000000|29.470000000|80387|LOC0000000011684974|Poste|-28.267884800|-48.691022700|EQP0000000193372949|I01G01303|LOC0000000011685234|Poste|80395|-28.268447900|-48.689277800|EQP0000000193372995|I01G01302|LOC0000000011619681|Poste|80333|-28.268724700|-48.692948200|ROT0000000193373473|80386 >> 80387|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373722|80396|LOC0000000011685235|Poste|-28.268668100|-48.688988400|Aerial|Autossustentável|31.490000000|31.490000000|80005|LOC0000000011685224|Poste|-28.268853300|-48.688745000|EQP0000000193372843|I01G01304|LOC0000000011685501|Poste|80019|-28.268731400|-48.687846400|EQP0000000193372949|I01G01303|LOC0000000011685234|Poste|80395|-28.268447900|-48.689277800|ROT0000000193373555|80396 >> 80005|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373722|80397|LOC0000000011685236|Poste|-28.269240000|-48.688236700|Aerial|Autossustentável|39.030000000|39.030000000|80400|LOC0000000011685239|Poste|-28.269228400|-48.687960800|EQP0000000193372843|I01G01304|LOC0000000011685501|Poste|80019|-28.268731400|-48.687846400|EQP0000000193372949|I01G01303|LOC0000000011685234|Poste|80395|-28.268447900|-48.689277800|ROT0000000193373578|80397 >> 80400|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373722|80005|LOC0000000011685224|Poste|-28.268853300|-48.688745000|Aerial|Autossustentável|35.380000000|35.380000000|80702|LOC0000000011613015|Poste|-28.269061400|-48.688471500|EQP0000000193372843|I01G01304|LOC0000000011685501|Poste|80019|-28.268731400|-48.687846400|EQP0000000193372949|I01G01303|LOC0000000011685234|Poste|80395|-28.268447900|-48.689277800|ROT0000000193373558|80005 >> 80702|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373722|80395|LOC0000000011685234|Poste|-28.268447900|-48.689277800|Aerial|Autossustentável|37.440000000|37.440000000|80396|LOC0000000011685235|Poste|-28.268668100|-48.688988400|EQP0000000193372843|I01G01304|LOC0000000011685501|Poste|80019|-28.268731400|-48.687846400|EQP0000000193372949|I01G01303|LOC0000000011685234|Poste|80395|-28.268447900|-48.689277800|ROT0000000193373554|80395 >> 80396|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193377783|77283|LOC0000000011689915|Poste|-28.216092200|-48.674063000|Aerial|Autossustentável|32.250000000|32.250000000|77291|LOC0000000011689922|Poste|-28.216276200|-48.673808500|EQP0000000012007205|CAIXA DE EMENDA GENERICA 63|LOC0000000011617648|Poste|77413|-28.217352700|-48.672386500|EQP0000000193377271|I01G0060|LOC0000000011689915|Poste|77283|-28.216092200|-48.674063000|ROT0000000193377481|77283 >> 77291|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193377783|77291|LOC0000000011689922|Poste|-28.216276200|-48.673808500|Aerial|Autossustentável|41.730000000|41.730000000|77292|LOC0000000011689923|Poste|-28.216518700|-48.673483300|EQP0000000012007205|CAIXA DE EMENDA GENERICA 63|LOC0000000011617648|Poste|77413|-28.217352700|-48.672386500|EQP0000000193377271|I01G0060|LOC0000000011689915|Poste|77283|-28.216092200|-48.674063000|ROT0000000193377482|77291 >> 77292|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193377783|77292|LOC0000000011689923|Poste|-28.216518700|-48.673483300|Aerial|Autossustentável|26.080000000|26.080000000|77293|LOC0000000011689924|Poste|-28.216671200|-48.673281000|EQP0000000012007205|CAIXA DE EMENDA GENERICA 63|LOC0000000011617648|Poste|77413|-28.217352700|-48.672386500|EQP0000000193377271|I01G0060|LOC0000000011689915|Poste|77283|-28.216092200|-48.674063000|ROT0000000193377483|77292 >> 77293|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193377783|77368|LOC0000000011690117|Poste|-28.217087200|-48.672745300|Aerial|Autossustentável|45.890000000|45.890000000|77413|LOC0000000011617648|Poste|-28.217352700|-48.672386500|EQP0000000012007205|CAIXA DE EMENDA GENERICA 63|LOC0000000011617648|Poste|77413|-28.217352700|-48.672386500|EQP0000000193377271|I01G0060|LOC0000000011689915|Poste|77283|-28.216092200|-48.674063000|ROT0000000193377553|77368 >> 77413|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193377783|77367|LOC0000000011690116|Poste|-28.216906600|-48.672976400|Aerial|Autossustentável|30.250000000|30.250000000|77368|LOC0000000011690117|Poste|-28.217087200|-48.672745300|EQP0000000012007205|CAIXA DE EMENDA GENERICA 63|LOC0000000011617648|Poste|77413|-28.217352700|-48.672386500|EQP0000000193377271|I01G0060|LOC0000000011689915|Poste|77283|-28.216092200|-48.674063000|ROT0000000193377524|77367 >> 77368|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193377783|77293|LOC0000000011689924|Poste|-28.216671200|-48.673281000|Aerial|Autossustentável|39.680000000|39.680000000|77367|LOC0000000011690116|Poste|-28.216906600|-48.672976400|EQP0000000012007205|CAIXA DE EMENDA GENERICA 63|LOC0000000011617648|Poste|77413|-28.217352700|-48.672386500|EQP0000000193377271|I01G0060|LOC0000000011689915|Poste|77283|-28.216092200|-48.674063000|ROT0000000193377508|77293 >> 77367|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373861|80613|LOC0000000011687490|Poste|-28.275661800|-48.695210600|Aerial|Autossustentável|30.690000000|30.690000000|80614|LOC0000000011687491|Poste|-28.275421600|-48.695055000|EQP0000000193373075|I01G01301|LOC0000000011683271|Poste|80236|-28.273422600|-48.694833900|EQP0000000193373127|I01G01300|LOC0000000011687484|Poste|80607|-28.277127700|-48.696519800|ROT0000000193373459|80613 >> 80614|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373861|80612|LOC0000000011687489|Poste|-28.275903800|-48.695379800|Aerial|Autossustentável|31.540000000|31.540000000|80613|LOC0000000011687490|Poste|-28.275661800|-48.695210600|EQP0000000193373075|I01G01301|LOC0000000011683271|Poste|80236|-28.273422600|-48.694833900|EQP0000000193373127|I01G01300|LOC0000000011687484|Poste|80607|-28.277127700|-48.696519800|ROT0000000193373427|80612 >> 80613|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373861|80611|LOC0000000011687488|Poste|-28.276237400|-48.695633100|Aerial|Autossustentável|44.550000000|44.550000000|80612|LOC0000000011687489|Poste|-28.275903800|-48.695379800|EQP0000000193373075|I01G01301|LOC0000000011683271|Poste|80236|-28.273422600|-48.694833900|EQP0000000193373127|I01G01300|LOC0000000011687484|Poste|80607|-28.277127700|-48.696519800|ROT0000000193373378|80611 >> 80612|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373861|80610|LOC0000000011687487|Poste|-28.276490300|-48.695825800|Aerial|Autossustentável|33.810000000|33.810000000|80611|LOC0000000011687488|Poste|-28.276237400|-48.695633100|EQP0000000193373075|I01G01301|LOC0000000011683271|Poste|80236|-28.273422600|-48.694833900|EQP0000000193373127|I01G01300|LOC0000000011687484|Poste|80607|-28.277127700|-48.696519800|ROT0000000193373361|80610 >> 80611|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373861|80614|LOC0000000011687491|Poste|-28.275421600|-48.695055000|Aerial|Autossustentável|23.820000000|23.820000000|80615|LOC0000000011687492|Poste|-28.275317800|-48.695267600|EQP0000000193373075|I01G01301|LOC0000000011683271|Poste|80236|-28.273422600|-48.694833900|EQP0000000193373127|I01G01300|LOC0000000011687484|Poste|80607|-28.277127700|-48.696519800|ROT0000000193373471|80614 >> 80615|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193337452|79070|LOC0000000011683773|Poste|-28.242691000|-48.669993800|Aerial|Autossustentável|35.270000000|36.540000000|79071|LOC0000000011683774|Poste|-28.242504500|-48.669718900|EQP0000000193336131|I01G0816|LOC0000000011686254|Poste|78487|-28.241283100|-48.667854800|EQP0000000193336221|I01G0815|LOC0000000011686021|Poste|79270|-28.242829900|-48.670227500|ROT0000000193336448|79070 >> 79071|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193337452|79071|LOC0000000011683774|Poste|-28.242504500|-48.669718900|Aerial|Autossustentável|36.120000000|36.120000000|79072|LOC0000000011683775|Poste|-28.242305000|-48.669427800|EQP0000000193336131|I01G0816|LOC0000000011686254|Poste|78487|-28.241283100|-48.667854800|EQP0000000193336221|I01G0815|LOC0000000011686021|Poste|79270|-28.242829900|-48.670227500|ROT0000000193336457|79071 >> 79072|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193401915|78329|LOC0000000011684573|Poste|-28.238363400|-48.668251000|Aerial|Autossustentável|26.670000000|26.670000000|78265|LOC0000000011684001|Poste|-28.238180000|-48.668426900|EQP0000000193401783|I01G0968|LOC0000000011683466|Poste|79031|-28.239704200|-48.668603300|EQP0000000193401852|I01G0967|LOC0000000011683726|Poste|78256|-28.236910300|-48.667890600|ROT0000000193401850|78329 >> 78265|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193401915|78455|LOC0000000011625099|Poste|-28.239219100|-48.667845500|Aerial|Autossustentável|46.310000000|46.310000000|78448|LOC0000000011685970|Poste|-28.238948300|-48.667778500|EQP0000000193401783|I01G0968|LOC0000000011683466|Poste|79031|-28.239704200|-48.668603300|EQP0000000193401852|I01G0967|LOC0000000011683726|Poste|78256|-28.236910300|-48.667890600|ROT0000000193401848|78455 >> 78448|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193401915|78261|LOC0000000011683730|Poste|-28.237619500|-48.668862800|Aerial|Autossustentável|23.810000000|23.810000000|78259|LOC0000000011683728|Poste|-28.237480100|-48.668678200|EQP0000000193401783|I01G0968|LOC0000000011683466|Poste|79031|-28.239704200|-48.668603300|EQP0000000193401852|I01G0967|LOC0000000011683726|Poste|78256|-28.236910300|-48.667890600|ROT0000000193401851|78261 >> 78259|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193400110|77873|LOC0000000011689900|Poste|-28.228972600|-48.672294300|Aerial|Autossustentável|14.910000000|14.910000000|77872|LOC0000000011689899|Poste|-28.228893000|-48.672292000|EQP0000000193399756|I01G0392|LOC0000000011689894|Poste|77866|-28.229256500|-48.672856200|EQP0000000193399787|I01G0391|LOC0000000011689898|Poste|77871|-28.228717500|-48.672670100|ROT0000000193399786|77873 >> 77872|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193400138|77872|LOC0000000011689899|Poste|-28.228893000|-48.672292000|Aerial|Autossustentável|21.500000000|21.500000000|77848|LOC0000000011689832|Poste|-28.228781800|-48.672194800|EQP0000000193399787|I01G0391|LOC0000000011689898|Poste|77871|-28.228717500|-48.672670100|EQP0000000193399842|I01G0390|LOC0000000011689767|Poste|77823|-28.228700900|-48.669967300|ROT0000000193400137|77872 >> 77848|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193400138|77847|LOC0000000011689831|Poste|-28.228437600|-48.671987600|Aerial|Autossustentável|23.610000000|23.610000000|77850|LOC0000000011612985|Poste|-28.228458500|-48.671801800|EQP0000000193399787|I01G0391|LOC0000000011689898|Poste|77871|-28.228717500|-48.672670100|EQP0000000193399842|I01G0390|LOC0000000011689767|Poste|77823|-28.228700900|-48.669967300|ROT0000000193399836|77847 >> 77850|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373862|80605|LOC0000000011618003|Poste|-28.276789400|-48.697146700|Aerial|Autossustentável|44.640000000|44.640000000|80604|LOC0000000011687482|Poste|-28.276579700|-48.697535200|EQP0000000193373127|I01G01300|LOC0000000011687484|Poste|80607|-28.277127700|-48.696519800|EQP0000000193373160|I01G01299|LOC0000000011687481|Poste|80603|-28.276427400|-48.697817300|ROT0000000193373359|80605 >> 80604|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000193373862|80604|LOC0000000011687482|Poste|-28.276579700|-48.697535200|Aerial|Autossustentável|32.420000000|32.420000000|80603|LOC0000000011687481|Poste|-28.276427400|-48.697817300|EQP0000000193373127|I01G01300|LOC0000000011687484|Poste|80607|-28.277127700|-48.696519800|EQP0000000193373160|I01G01299|LOC0000000011687481|Poste|80603|-28.276427400|-48.697817300|ROT0000000193373360|80604 >> 80603|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021275218|77993|LOC0000000011689624|Poste|-28.232878600|-48.674824600|Aerial|Cordoalha|36.210000000|36.210000000|78046|LOC0000000011689370|Poste|-28.232994400|-48.674479600|EQP0000000011990954|I01GP473|LOC0000000011980469|MDU|NILSON INACIO ALVES (VILLAGE) 232 1231|-28.232763900|-48.674690600|EQP0000000011990949|CAIXA DE EMENDA GENERICA 48|LOC0000000011625098|Poste|78045|-28.232891000|-48.674292100|ROT0000000021372415|77993 >> 78046|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021275218|77993|LOC0000000011689624|Poste|-28.232878600|-48.674824600|Aerial|Cordoalha|18.290000000|18.290000000|NILSON INACIO ALVES (VILLAGE) 232 1231|LOC0000000011980469|MDU|-28.232763900|-48.674690600|EQP0000000011990954|I01GP473|LOC0000000011980469|MDU|NILSON INACIO ALVES (VILLAGE) 232 1231|-28.232763900|-48.674690600|EQP0000000011990949|CAIXA DE EMENDA GENERICA 48|LOC0000000011625098|Poste|78045|-28.232891000|-48.674292100|ROT0000000396357809|77993 >> NILSON INACIO ALVES (VILLAGE) 232 1231|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021275218|78046|LOC0000000011689370|Poste|-28.232994400|-48.674479600|Aerial|Cordoalha|21.680000000|21.680000000|78045|LOC0000000011625098|Poste|-28.232891000|-48.674292100|EQP0000000011990954|I01GP473|LOC0000000011980469|MDU|NILSON INACIO ALVES (VILLAGE) 232 1231|-28.232763900|-48.674690600|EQP0000000011990949|CAIXA DE EMENDA GENERICA 48|LOC0000000011625098|Poste|78045|-28.232891000|-48.674292100|ROT0000000021372416|78046 >> 78045|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278741|79466|LOC0000000011683787|Poste|-28.258546200|-48.692436000|Aerial|Cordoalha|35.230000000|35.230000000|79465|LOC0000000011683786|Poste|-28.258798200|-48.692654800|EQP0000000011990759|I01G01687|LOC0000000011618055|Poste|79470|-28.257775100|-48.691613700|EQP0000000011990758|I01G01688|LOC0000000011611369|Poste|79462|-28.259070800|-48.692882300|ROT0000000021374689|79466 >> 79465|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278741|79467|LOC0000000011683788|Poste|-28.258388800|-48.692299500|Aerial|Cordoalha|21.990000000|21.990000000|79466|LOC0000000011683787|Poste|-28.258546200|-48.692436000|EQP0000000011990759|I01G01687|LOC0000000011618055|Poste|79470|-28.257775100|-48.691613700|EQP0000000011990758|I01G01688|LOC0000000011611369|Poste|79462|-28.259070800|-48.692882300|ROT0000000021374688|79467 >> 79466|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278741|79469|LOC0000000011683790|Poste|-28.258088900|-48.692072700|Aerial|Cordoalha|40.000000000|40.000000000|79467|LOC0000000011683788|Poste|-28.258388800|-48.692299500|EQP0000000011990759|I01G01687|LOC0000000011618055|Poste|79470|-28.257775100|-48.691613700|EQP0000000011990758|I01G01688|LOC0000000011611369|Poste|79462|-28.259070800|-48.692882300|ROT0000000021374687|79469 >> 79467|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278741|79465|LOC0000000011683786|Poste|-28.258798200|-48.692654800|Aerial|Cordoalha|37.560000000|37.560000000|79462|LOC0000000011611369|Poste|-28.259070800|-48.692882300|EQP0000000011990759|I01G01687|LOC0000000011618055|Poste|79470|-28.257775100|-48.691613700|EQP0000000011990758|I01G01688|LOC0000000011611369|Poste|79462|-28.259070800|-48.692882300|ROT0000000021374690|79465 >> 79462|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021278741|79469|LOC0000000011683790|Poste|-28.258088900|-48.692072700|Aerial|Cordoalha|56.900000000|56.900000000|79470|LOC0000000011618055|Poste|-28.257775100|-48.691613700|EQP0000000011990759|I01G01687|LOC0000000011618055|Poste|79470|-28.257775100|-48.691613700|EQP0000000011990758|I01G01688|LOC0000000011611369|Poste|79462|-28.259070800|-48.692882300|ROT0000000021374686|79469 >> 79470|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280295|78967|LOC0000000011687116|Poste|-28.244843900|-48.676568000|Aerial|Cordoalha|27.240000000|27.240000000|78966|LOC0000000011616274|Poste|-28.245078300|-48.676651400|EQP0000000011991147|I01G01816|LOC0000000011621647|Poste|78971|-28.244216000|-48.676331000|EQP0000000012009848|I01G01814|LOC0000000011622878|Poste|79120|-28.245484200|-48.676492100|ROT0000000021369742|78967 >> 78966|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280295|78971|LOC0000000011621647|Poste|-28.244216000|-48.676331000|Aerial|Cordoalha|21.260000000|21.260000000|78970|LOC0000000011687119|Poste|-28.244397800|-48.676400100|EQP0000000011991147|I01G01816|LOC0000000011621647|Poste|78971|-28.244216000|-48.676331000|EQP0000000012009848|I01G01814|LOC0000000011622878|Poste|79120|-28.245484200|-48.676492100|ROT0000000021369740|78971 >> 78970|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280295|78966|LOC0000000011616274|Poste|-28.245078300|-48.676651400|Aerial|Cordoalha|24.250000000|24.250000000|78965|LOC0000000011687115|Poste|-28.245287000|-48.676725800|EQP0000000011991147|I01G01816|LOC0000000011621647|Poste|78971|-28.244216000|-48.676331000|EQP0000000012009848|I01G01814|LOC0000000011622878|Poste|79120|-28.245484200|-48.676492100|ROT0000000021368715|78966 >> 78965|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280295|78965|LOC0000000011687115|Poste|-28.245287000|-48.676725800|Aerial|Cordoalha|31.680000000|31.680000000|79120|LOC0000000011622878|Poste|-28.245484200|-48.676492100|EQP0000000011991147|I01G01816|LOC0000000011621647|Poste|78971|-28.244216000|-48.676331000|EQP0000000012009848|I01G01814|LOC0000000011622878|Poste|79120|-28.245484200|-48.676492100|ROT0000000021375748|78965 >> 79120|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
CBL0000000021280295|78970|LOC0000000011687119|Poste|-28.244397800|-48.676400100|Aerial|Cordoalha|52.110000000|52.110000000|78967|LOC0000000011687116|Poste|-28.244843900|-48.676568000|EQP0000000011991147|I01G01816|LOC0000000011621647|Poste|78971|-28.244216000|-48.676331000|EQP0000000012009848|I01G01814|LOC0000000011622878|Poste|79120|-28.245484200|-48.676492100|ROT0000000021369741|78970 >> 78967|SC|IMBITUBA|SCIMA_G1I01|BARRAMENTO
